customer_id,session_date,age,destination,first_browser,language,booking
1389,2021-09-10 06:09:05,,DE,-unknown-,en,0
1390,2021-09-25 20:50:55,26.0,ES,Chrome,en,0
1391,2021-02-18 19:28:41,,PT,IE,en,0
1392,2022-02-15 22:29:33,34.0,IT,Firefox,en,0
1393,2021-06-05 10:51:00,31.0,NL,Chrome,en,0
1394,2021-07-11 00:39:49,,NL,Chrome,sv,0
1395,2021-02-16 02:17:18,24.0,FR,-unknown-,fr,0
1396,2021-11-01 01:47:41,44.0,IT,Safari,en,0
1397,2022-03-27 15:59:18,40.0,PT,Safari,en,0
1398,2021-11-09 12:13:50,,US,Chrome,en,0
1399,2022-02-15 09:41:41,,US,Chrome,en,0
1400,2021-04-10 16:48:53,47.0,other,Firefox,en,0
1401,2022-02-13 11:38:19,43.0,US,Chrome,en,0
1402,2021-04-23 08:57:07,34.0,NL,Chrome,en,0
1403,2022-03-01 18:06:56,,ES,-unknown-,en,0
1404,2021-12-02 02:09:41,31.0,IT,Safari,en,0
1405,2022-02-19 03:29:25,,PT,Safari,en,0
1406,2021-12-22 07:58:56,28.0,DE,Chrome,en,0
1407,2021-05-13 15:25:15,26.0,DE,-unknown-,en,0
1408,2022-03-08 03:34:21,64.0,IT,Safari,fr,0
1409,2022-02-09 03:31:16,,PT,Firefox,en,0
1410,2021-01-01 21:44:16,32.0,NL,IE,en,0
1411,2021-08-17 07:44:22,31.0,other,Mobile Safari,en,0
1412,2021-10-16 13:05:35,37.0,PT,Firefox,en,0
1413,2021-10-12 18:31:01,47.0,US,Chrome,en,0
1414,2021-04-15 21:11:03,25.0,CA,Chrome,en,0
1415,2021-09-06 00:23:21,41.0,CA,Safari,en,0
1416,2021-05-22 14:38:31,43.0,IT,Chrome,en,0
1417,2021-10-30 13:01:29,,NL,-unknown-,en,0
1418,2021-09-03 00:55:56,31.0,other,Mobile Safari,en,0
1419,2021-07-14 20:46:17,,GB,IE,en,0
1420,2021-04-23 20:46:30,42.0,PT,Firefox,en,0
1421,2021-02-15 08:50:37,22.0,NL,Safari,en,0
1422,2021-04-18 06:32:21,34.0,ES,Chrome,en,0
1423,2021-08-16 08:36:31,38.0,FR,Firefox,en,0
1424,2021-07-18 11:21:39,,NL,Chrome,en,0
1425,2021-09-27 07:08:44,30.0,DE,Chrome,en,0
1426,2022-03-05 17:44:35,32.0,DE,Firefox,en,0
1427,2021-05-15 11:33:41,,US,Firefox,en,0
1428,2022-03-14 03:25:36,,GB,Firefox,en,0
1429,2021-08-04 02:27:57,35.0,CA,-unknown-,en,0
1430,2021-06-16 23:49:40,,other,Safari,en,0
1431,2021-03-02 16:19:50,,US,Mobile Safari,en,0
1432,2021-04-08 22:53:32,,DE,-unknown-,en,0
1433,2021-09-09 15:23:05,,DE,Safari,en,0
1434,2021-05-02 01:39:15,,GB,-unknown-,en,0
1435,2022-03-30 07:21:56,,US,IE,tr,0
1436,2022-01-25 03:23:01,45.0,FR,Mobile Safari,en,0
1437,2021-08-29 18:03:23,,NL,Mobile Safari,en,0
1438,2021-07-02 14:27:39,41.0,GB,-unknown-,en,0
1439,2021-03-16 17:45:25,32.0,NDF,Chrome,en,0
1440,2021-03-30 05:19:46,,GB,Chrome,en,0
1441,2021-10-13 08:08:53,29.0,NDF,Chrome Mobile,en,0
1442,2021-02-04 06:55:09,,CA,Firefox,en,0
1443,2022-01-09 11:35:58,34.0,GB,Safari,en,0
1444,2021-01-06 06:42:09,,PT,-unknown-,en,0
1445,2021-09-18 15:58:51,26.0,PT,Safari,en,0
1446,2021-07-20 10:41:10,40.0,FR,Safari,en,0
1447,2021-03-20 15:07:39,31.0,DE,Safari,en,0
1448,2021-09-05 03:52:58,34.0,IT,Chrome,it,0
1449,2021-11-17 23:39:02,41.0,ES,Firefox,en,0
1450,2021-05-03 07:52:51,,other,Firefox,en,0
1451,2021-02-11 20:42:15,,other,Chrome,en,0
1452,2022-03-07 11:07:03,36.0,FR,Chrome,en,0
1453,2021-11-12 05:08:23,38.0,DE,IE,en,0
1454,2022-02-05 18:24:14,39.0,PT,Chrome,en,0
1455,2021-05-28 20:43:16,26.0,NDF,IE,en,0
1456,2022-02-20 01:19:48,,other,Chrome,en,0
1457,2021-03-08 06:15:39,56.0,FR,Chrome,es,0
1458,2021-06-23 16:29:44,,GB,-unknown-,en,0
1459,2021-06-09 14:03:56,,DE,Safari,en,0
1460,2021-09-15 08:04:03,35.0,CA,-unknown-,en,0
1461,2021-07-27 04:51:13,25.0,ES,Chrome,en,0
1462,2021-10-08 06:25:42,,GB,Safari,en,0
1463,2021-05-06 22:22:11,,US,Safari,en,0
1464,2021-03-07 01:18:42,41.0,GB,Firefox,en,0
1465,2021-11-21 06:06:06,33.0,NL,Chrome,en,0
1466,2021-05-29 09:46:29,33.0,FR,Safari,en,0
1467,2022-02-07 15:01:30,,ES,Firefox,en,0
1468,2021-02-25 07:05:39,,NDF,-unknown-,en,0
1469,2022-03-02 14:56:15,,NL,Chrome,en,0
1470,2021-05-03 13:10:17,41.0,ES,Mobile Safari,en,0
1471,2022-03-30 21:27:42,,NL,Firefox,en,0
1472,2021-02-17 06:05:33,,ES,Mobile Safari,en,0
1473,2021-10-19 15:27:05,25.0,IT,Chrome,en,0
1474,2021-08-01 11:16:10,,PT,-unknown-,en,0
1475,2021-11-04 23:54:25,,ES,-unknown-,en,0
1476,2021-01-09 07:12:59,,NDF,-unknown-,en,0
1477,2021-09-19 13:27:11,,GB,Chrome,en,0
1478,2021-06-11 21:51:25,,NL,Chrome,en,0
1479,2021-02-09 11:58:29,,CA,IE,en,0
1480,2021-02-07 09:03:35,,NL,Chrome,en,0
1481,2021-04-18 06:42:59,,other,-unknown-,en,0
1482,2021-04-03 11:39:17,,other,Safari,en,0
1483,2021-09-10 02:00:33,,DE,Safari,en,0
1484,2021-04-16 09:58:35,,GB,Firefox,en,0
1485,2021-09-28 23:08:54,,FR,Chrome,en,0
1486,2021-04-04 06:59:18,43.0,CA,Chrome,en,0
1487,2022-01-12 15:13:00,,NDF,Safari,en,0
1488,2021-03-10 10:53:33,,NL,Safari,en,0
1489,2021-07-10 22:10:53,32.0,PT,Safari,en,0
1490,2021-09-13 12:55:43,36.0,NL,IE,en,0
1491,2022-02-04 01:15:40,,other,-unknown-,en,0
1492,2021-03-30 05:32:27,40.0,ES,Mobile Safari,en,0
1493,2021-07-10 04:53:45,23.0,PT,Chrome,en,0
1494,2021-12-20 15:11:45,,CA,Firefox,en,0
1495,2022-02-16 19:59:07,,FR,Chrome,en,0
1496,2021-09-29 21:07:50,,other,Chrome,en,0
1497,2021-04-01 11:21:07,,US,-unknown-,en,0
1498,2021-12-01 09:09:17,,IT,-unknown-,en,0
1499,2021-03-23 22:44:40,26.0,other,Chrome,en,0
1500,2021-06-19 00:53:56,,IT,Safari,en,0
1501,2021-08-21 08:27:36,19.0,NL,Safari,en,0
1502,2022-03-31 00:10:38,24.0,other,Chrome,ru,0
1503,2021-01-02 11:43:16,,GB,Chrome,en,0
1504,2021-10-29 01:30:21,,IT,Firefox,en,0
1505,2021-02-13 11:43:47,43.0,other,Safari,en,0
1506,2021-01-22 23:03:00,,FR,Chrome,en,0
1507,2021-10-27 10:44:11,65.0,ES,Firefox,en,0
1508,2021-11-13 11:15:20,,NDF,Safari,en,0
1509,2021-05-17 16:58:42,,IT,Safari,zh,0
1510,2022-03-31 05:18:13,,FR,IE,tr,0
1511,2021-10-30 02:00:58,,ES,-unknown-,en,0
1512,2021-07-25 17:05:15,49.0,FR,Chrome,en,0
1513,2021-09-12 07:08:30,60.0,PT,IE,en,0
1514,2021-03-31 01:38:40,,CA,Firefox,en,0
1515,2021-09-21 20:48:15,,US,Safari,en,0
1516,2021-11-18 20:20:24,,DE,-unknown-,en,0
1517,2021-01-26 07:05:27,36.0,other,-unknown-,en,0
1518,2021-04-14 02:51:15,30.0,US,Firefox,en,0
1519,2021-08-12 18:46:12,41.0,NL,Mobile Safari,en,0
1520,2022-03-29 16:42:14,,GB,-unknown-,en,0
1521,2021-04-05 16:50:46,,US,Chrome,en,0
1522,2021-10-17 00:18:14,33.0,CA,Chrome,en,0
1523,2021-09-23 19:52:56,40.0,IT,-unknown-,en,0
1524,2021-03-15 11:16:54,,DE,IE,en,0
1525,2021-03-04 22:43:51,,DE,Safari,en,0
1526,2021-02-18 23:36:11,40.0,DE,Chrome,en,0
1527,2022-03-17 07:04:01,33.0,CA,Firefox,en,0
1528,2022-02-22 07:49:37,,DE,-unknown-,en,0
1529,2022-03-14 16:43:44,27.0,GB,Safari,en,0
1530,2021-03-21 20:40:22,,NL,Chrome,en,0
1531,2021-10-26 11:40:52,,NL,Chrome,en,0
1532,2021-03-24 23:02:46,29.0,NDF,Safari,en,0
1533,2021-06-17 05:24:26,,DE,-unknown-,en,0
1534,2021-11-24 00:52:52,29.0,NDF,Safari,en,0
1535,2021-01-18 18:51:09,29.0,NL,Safari,en,0
1536,2021-10-27 22:24:47,,NL,Firefox,en,0
1537,2021-08-02 06:31:32,65.0,FR,-unknown-,en,0
1538,2021-11-02 20:58:56,47.0,ES,Firefox,en,0
1539,2021-11-19 18:01:04,30.0,NL,Chrome,en,0
1540,2021-11-21 03:27:36,31.0,CA,Firefox,en,0
1541,2021-01-12 01:13:45,,PT,Safari,en,0
1542,2021-03-12 18:26:28,,ES,IE,en,0
1543,2021-12-31 12:57:30,,GB,IE,en,0
1544,2021-07-11 20:20:39,,other,Chrome,en,0
1545,2021-07-26 20:35:31,30.0,other,Safari,it,0
1546,2021-09-18 10:29:49,,FR,Safari,en,0
1547,2021-03-24 01:35:33,,PT,Chrome,en,0
1548,2021-06-14 02:33:29,28.0,ES,-unknown-,en,0
1549,2022-02-10 23:35:09,25.0,IT,Chrome,en,0
1550,2021-01-22 00:02:07,42.0,IT,-unknown-,en,0
1551,2021-08-17 09:39:32,26.0,DE,Mobile Safari,en,0
1552,2021-05-16 00:58:41,,IT,Safari,en,0
1553,2022-01-12 00:52:56,,CA,IE,en,0
1554,2022-03-14 07:00:56,,PT,Firefox,en,0
1555,2021-02-06 12:42:42,,CA,Firefox,en,0
1556,2022-01-03 16:42:53,33.0,other,Mobile Safari,en,0
1557,2021-09-06 07:42:57,31.0,IT,-unknown-,en,0
1558,2021-03-20 19:51:11,51.0,FR,Firefox,en,0
1559,2021-06-07 15:30:54,35.0,DE,Safari,en,0
1560,2022-03-07 16:58:09,,NL,-unknown-,en,0
1561,2021-05-02 07:23:33,34.0,ES,Firefox,en,0
1562,2021-10-01 04:16:29,,ES,Firefox,en,0
1563,2021-08-10 18:18:16,56.0,US,Mobile Safari,en,0
1564,2021-02-26 23:04:09,,US,Mobile Safari,en,0
1565,2021-07-17 19:41:38,40.0,NDF,Mobile Safari,en,0
1566,2021-10-23 18:55:22,,DE,Chrome,en,0
1567,2021-02-13 19:27:54,31.0,FR,Safari,en,0
1568,2021-04-01 22:43:24,35.0,ES,Safari,en,0
1569,2021-08-17 11:20:19,,US,-unknown-,en,0
1570,2021-10-01 23:42:59,,IT,Mobile Safari,en,0
1571,2021-07-11 08:56:56,,other,Safari,en,0
1572,2021-12-12 13:37:59,36.0,NL,Mobile Safari,en,0
1573,2022-03-26 04:43:21,,GB,Safari,en,0
1574,2021-08-27 09:55:31,,other,Firefox,en,0
1575,2021-11-07 17:06:51,,NL,-unknown-,en,0
1576,2022-02-26 04:52:26,,US,-unknown-,en,0
1577,2021-07-12 08:12:54,,ES,Safari,en,0
1578,2021-11-21 04:41:48,,FR,Safari,en,0
1579,2021-02-03 02:06:09,,PT,IE,en,0
1580,2021-06-27 22:51:51,38.0,PT,IE,en,0
1581,2021-01-26 03:27:33,,DE,Firefox,en,0
1582,2021-10-18 05:55:43,61.0,CA,-unknown-,en,0
1583,2021-10-17 18:42:02,,IT,IE,en,0
1584,2021-03-05 13:52:00,,GB,Chrome,en,0
1585,2021-09-03 08:27:59,34.0,PT,Safari,en,0
1586,2021-06-13 16:59:24,,US,Mobile Safari,en,0
1587,2022-03-17 17:59:01,,ES,IE,en,0
1588,2021-04-01 04:28:06,,FR,Chrome,en,0
1589,2021-09-10 16:36:29,36.0,GB,Safari,en,0
1590,2021-06-02 08:41:10,,PT,Chrome,en,0
1591,2021-01-05 05:27:07,32.0,IT,-unknown-,pt,0
1592,2021-12-17 11:06:25,,GB,IE,en,0
1593,2021-11-20 11:19:56,31.0,ES,Firefox,en,0
1594,2022-03-30 21:27:34,43.0,FR,Chrome,en,0
1595,2021-12-20 20:25:16,,ES,Safari,en,0
1596,2021-08-25 12:26:58,,CA,Safari,en,0
1597,2021-08-25 00:57:24,33.0,NDF,Safari,en,0
1598,2021-07-17 05:29:35,105.0,PT,IE,en,0
1599,2021-07-29 20:21:43,,NL,Safari,en,0
1600,2022-03-01 16:04:30,58.0,GB,Chrome,en,0
1601,2021-07-08 08:43:06,56.0,PT,IE,en,0
1602,2021-01-24 12:32:05,,US,IE,en,0
1603,2021-11-14 18:14:08,32.0,GB,IE,en,0
1604,2021-07-13 03:27:53,45.0,GB,Firefox,en,0
1605,2021-05-02 18:40:27,,ES,Safari,en,0
1606,2021-12-02 02:11:11,,DE,Chrome,en,0
1607,2021-11-06 23:18:28,,PT,IE,en,0
1608,2021-09-04 13:20:02,,PT,Firefox,en,0
1609,2021-02-08 19:51:06,56.0,FR,Mobile Safari,en,0
1610,2021-07-26 21:36:18,33.0,IT,Chrome,en,0
1611,2021-08-15 00:55:47,36.0,other,Chrome,en,0
1612,2022-01-16 05:50:40,,PT,IE,en,0
1613,2022-03-03 14:57:36,,US,Safari,en,0
1614,2021-11-20 02:18:52,29.0,GB,Chrome,en,0
1615,2021-09-03 01:49:44,,PT,Safari,en,0
1616,2022-01-11 21:13:56,37.0,NL,Chrome,en,0
1617,2022-01-23 19:30:13,,US,-unknown-,en,0
1618,2021-10-11 18:10:06,47.0,other,Firefox,en,0
1619,2021-03-03 06:14:41,32.0,GB,Firefox,en,0
1620,2021-06-18 20:05:55,19.0,CA,Safari,en,0
1621,2022-03-07 00:36:30,,PT,IE,en,0
1622,2021-02-11 20:18:10,,ES,Chrome,en,0
1623,2021-11-17 10:30:33,24.0,other,Safari,en,0
1624,2022-02-17 01:14:17,,DE,Firefox,en,0
1625,2021-02-22 02:55:55,46.0,other,Safari,en,0
1626,2022-03-20 01:11:48,,DE,Firefox,en,0
1627,2021-01-07 22:30:02,36.0,ES,-unknown-,en,0
1628,2021-09-29 12:39:05,19.0,ES,Safari,en,0
1629,2021-09-13 08:33:31,22.0,US,Chrome,en,0
1630,2021-07-29 05:14:14,43.0,IT,-unknown-,en,0
1631,2022-02-03 07:49:09,,other,Chrome,en,0
1632,2022-02-04 11:13:10,,IT,Chrome,en,0
1633,2022-02-15 17:10:39,34.0,NDF,Safari,en,0
1634,2021-09-07 13:30:51,41.0,NDF,Firefox,en,0
1635,2021-04-24 08:53:11,39.0,GB,Safari,en,0
1636,2021-06-03 13:17:14,35.0,ES,-unknown-,en,0
1637,2021-05-01 15:31:15,31.0,CA,Safari,en,0
1638,2021-12-11 03:23:52,29.0,PT,Firefox,en,0
1639,2021-07-05 07:56:49,59.0,ES,Chrome,en,0
1640,2021-07-24 11:52:38,34.0,other,Chrome,en,0
1641,2021-03-20 14:40:34,,other,-unknown-,en,0
1642,2021-10-10 12:24:11,,CA,Chrome,en,0
1643,2021-06-25 13:46:16,26.0,DE,Chrome,en,0
1644,2021-04-12 05:26:30,47.0,IT,Safari,en,0
1645,2021-12-26 09:32:06,55.0,NL,IE,en,0
1646,2021-10-18 07:45:52,,DE,Mobile Safari,en,0
1647,2022-01-03 07:07:55,,DE,Firefox,en,0
1648,2021-04-15 02:29:57,,CA,Chrome,en,0
1649,2022-02-26 00:46:09,38.0,GB,Safari,en,0
1650,2021-02-23 13:43:33,,ES,Chrome,en,0
1651,2021-04-28 14:25:20,,PT,Firefox,en,0
1652,2021-04-15 10:32:10,26.0,FR,Safari,en,0
1653,2021-03-07 15:40:52,28.0,CA,Chrome,en,0
1654,2022-03-08 11:49:36,19.0,other,Safari,en,0
1655,2022-02-16 20:16:23,,IT,-unknown-,en,0
1656,2022-01-07 15:41:27,40.0,IT,Safari,en,0
1657,2021-03-31 17:35:51,36.0,GB,Safari,en,0
1658,2022-02-22 14:22:41,30.0,NL,Chrome,en,0
1659,2021-05-11 09:00:50,37.0,other,Safari,en,0
1660,2021-07-01 08:07:54,,NL,IE,en,0
1661,2021-07-18 09:51:46,30.0,other,Chrome,en,0
1662,2021-11-16 21:36:34,34.0,CA,Chrome,en,0
1663,2021-09-03 13:59:54,,DE,Safari,en,0
1664,2021-12-16 06:52:07,,IT,-unknown-,en,0
1665,2021-09-30 19:45:25,,IT,Safari,en,0
1666,2022-03-02 07:42:00,30.0,DE,Chrome,en,0
1667,2021-09-04 14:36:30,,other,IE,en,0
1668,2021-03-02 12:45:12,45.0,IT,Chrome,en,0
1669,2021-07-02 03:37:07,39.0,US,Firefox,en,0
1670,2022-02-16 21:05:10,,GB,Firefox,en,0
1671,2021-09-25 03:10:25,,DE,Mobile Safari,en,0
1672,2022-02-25 19:59:21,24.0,NL,Safari,en,0
1673,2021-01-01 16:37:03,58.0,other,Firefox,en,0
1674,2021-09-06 13:36:36,31.0,DE,Safari,en,0
1675,2022-02-27 21:33:13,,CA,Safari,en,0
1676,2021-01-24 01:06:48,49.0,IT,Safari,en,0
1677,2021-12-23 02:22:29,25.0,DE,Safari,en,0
1678,2021-01-03 16:33:37,49.0,IT,-unknown-,en,0
1679,2021-03-19 01:22:42,,NL,IE,en,0
1680,2021-01-21 07:07:59,33.0,NDF,Safari,en,0
1681,2021-11-21 10:06:11,28.0,FR,Firefox,en,0
1682,2021-03-13 17:29:01,42.0,NL,Firefox,en,0
1683,2021-06-20 11:03:40,,US,IE,en,0
1684,2021-05-23 13:20:25,66.0,US,Safari,en,0
1685,2021-01-22 04:51:47,,DE,IE,en,0
1686,2021-11-05 12:07:28,22.0,PT,Chrome,en,0
1687,2022-03-25 16:56:43,,CA,IE,tr,0
1688,2021-04-04 23:32:52,24.0,ES,Safari,es,0
1689,2021-09-18 10:53:51,23.0,NL,Chrome,en,0
1690,2022-02-09 18:21:25,,US,Chrome,en,0
1691,2021-08-27 20:16:59,,PT,Chrome,en,0
1692,2021-12-30 08:43:57,36.0,DE,Chrome,en,0
1693,2021-12-24 11:20:14,24.0,IT,Chrome,en,0
1694,2021-02-07 07:32:07,,CA,Chrome,en,0
1695,2022-02-08 06:46:34,35.0,ES,Safari,en,0
1696,2021-04-30 09:22:16,,ES,Safari,en,0
1697,2021-09-15 12:06:34,25.0,CA,Chrome,en,0
1698,2021-07-30 01:25:15,,FR,Chrome,en,0
1699,2021-10-29 06:17:27,,CA,Safari,en,0
1700,2021-04-21 09:11:21,,GB,Chrome,en,0
1701,2021-02-15 06:08:18,37.0,IT,-unknown-,en,0
1702,2022-03-18 17:54:24,25.0,DE,Safari,en,0
1703,2021-09-07 09:24:16,,other,Safari,en,0
1704,2021-10-02 22:07:59,,NL,IE,en,0
1705,2022-03-28 22:55:05,34.0,IT,Chrome,en,0
1706,2021-07-19 13:41:42,30.0,FR,-unknown-,en,0
1707,2021-07-11 18:03:53,20.0,NL,Mobile Safari,en,0
1708,2021-06-19 18:07:54,36.0,CA,Safari,en,0
1709,2022-01-29 21:48:47,,PT,Mobile Safari,en,0
1710,2022-01-11 12:41:04,32.0,NL,Chrome,en,0
1711,2021-07-28 20:37:02,29.0,other,Chrome,en,0
1712,2021-11-22 12:47:28,38.0,other,Safari,en,0
1713,2021-08-15 02:29:10,,CA,Firefox,en,0
1714,2021-10-04 07:27:40,,PT,Mobile Safari,en,0
1715,2021-05-23 19:10:34,39.0,GB,Chrome,en,0
1716,2021-04-23 01:10:54,35.0,CA,IE,en,0
1717,2021-11-18 11:00:39,,IT,Chrome,en,0
1718,2021-11-22 11:11:51,,US,Chrome,en,0
1719,2021-03-08 05:30:03,,ES,Mobile Safari,en,0
1720,2022-01-17 00:12:24,,FR,Chrome,en,0
1721,2021-12-14 21:50:25,27.0,DE,Chrome,en,0
1722,2021-06-22 18:23:57,39.0,other,Safari,en,0
1723,2021-04-02 03:52:05,36.0,ES,Chrome,en,0
1724,2021-01-23 11:41:32,,CA,Chrome,en,0
1725,2021-01-09 03:52:39,39.0,PT,Mobile Safari,en,0
1726,2021-03-13 00:40:55,37.0,US,IE,en,0
1727,2021-08-05 04:29:42,,GB,Firefox,en,0
1728,2021-08-05 11:44:00,,GB,IE Mobile,en,0
1729,2022-03-16 23:51:34,,NL,Safari,en,0
1730,2021-12-05 21:56:34,31.0,IT,Firefox,en,0
1731,2022-03-09 05:53:15,,ES,Safari,en,0
1732,2021-12-08 15:24:33,,NL,Mobile Safari,en,0
1733,2021-06-13 02:45:58,35.0,US,Safari,en,0
1734,2021-12-10 07:02:59,41.0,IT,Mobile Safari,en,0
1735,2022-01-21 22:39:17,,DE,Safari,en,0
1736,2021-03-05 12:42:03,38.0,NL,Safari,en,0
1737,2021-05-21 09:01:41,28.0,CA,Safari,en,0
1738,2021-08-18 03:15:35,,other,IE,en,0
1739,2021-04-23 20:56:22,22.0,other,Safari,en,0
1740,2021-02-26 15:32:41,,PT,Mobile Safari,en,0
1741,2022-02-24 15:48:37,36.0,PT,IE,en,0
1742,2022-02-10 18:28:10,61.0,FR,Chrome,en,0
1743,2021-01-18 15:49:27,,DE,Safari,en,0
1744,2021-08-15 20:58:57,,DE,Safari,en,0
1745,2022-01-19 22:51:50,26.0,GB,Chrome,en,0
1746,2021-11-10 11:09:43,27.0,GB,Chrome,en,0
1747,2021-05-14 17:55:56,38.0,NDF,Chrome,en,0
1748,2021-06-10 12:36:34,,ES,IE,tr,0
1749,2022-03-08 16:25:20,46.0,PT,IE,en,0
1750,2021-10-04 06:35:18,41.0,US,Safari,en,0
1751,2021-12-30 14:11:01,26.0,ES,Chrome,en,0
1752,2021-01-12 23:45:52,32.0,IT,Safari,en,0
1753,2021-01-01 15:27:52,28.0,NL,Mobile Safari,en,0
1754,2021-10-08 08:44:53,,ES,Mobile Safari,en,0
1755,2021-09-07 23:38:12,46.0,FR,Firefox,en,0
1756,2021-10-29 21:29:04,26.0,CA,Mobile Safari,en,0
1757,2021-09-20 02:20:31,40.0,NL,Mobile Safari,en,0
1758,2021-05-20 15:37:52,31.0,PT,-unknown-,en,0
1759,2022-02-25 14:46:43,35.0,US,-unknown-,en,0
1760,2022-01-01 15:50:08,54.0,IT,Chrome,en,0
1761,2022-02-01 21:17:32,,FR,IE,en,0
1762,2022-03-05 14:18:18,19.0,FR,Firefox,en,0
1763,2021-03-27 15:18:18,56.0,CA,Chrome,es,0
1764,2021-06-18 19:06:07,,PT,Safari,en,0
1765,2021-12-03 00:23:50,37.0,NDF,Safari,en,0
1766,2021-07-27 06:28:21,36.0,DE,IE,en,0
1767,2021-10-18 10:19:28,,ES,Android Browser,en,0
1768,2021-02-02 21:23:13,59.0,PT,Mobile Safari,en,0
1769,2022-02-05 22:36:39,,IT,Safari,en,0
1770,2022-02-25 23:02:29,69.0,PT,Mobile Safari,en,0
1771,2021-12-30 19:04:09,25.0,NL,Chrome,en,0
1772,2021-04-30 17:01:38,31.0,other,Safari,en,0
1773,2021-08-23 01:24:14,30.0,other,Mobile Safari,en,0
1774,2021-10-13 21:07:14,,IT,-unknown-,en,0
1775,2021-04-21 05:29:36,,PT,-unknown-,en,0
1776,2021-11-16 15:42:06,,FR,IE,en,0
1777,2021-11-16 01:11:14,,FR,Chrome,en,0
1778,2021-10-04 09:29:24,29.0,other,Safari,en,0
1779,2021-11-30 04:30:26,29.0,CA,Firefox,en,0
1780,2021-11-13 06:17:05,70.0,US,IE,en,0
1781,2022-02-03 03:51:30,,CA,-unknown-,en,0
1782,2021-03-14 03:47:01,,US,Chrome,en,0
1783,2021-04-12 13:03:45,25.0,IT,Chrome,en,0
1784,2022-01-28 19:54:16,33.0,CA,Mobile Safari,en,0
1785,2021-11-18 08:31:00,52.0,NL,Firefox,en,0
1786,2022-02-15 09:41:29,61.0,US,-unknown-,en,0
1787,2021-05-03 12:20:24,40.0,other,IE,en,0
1788,2022-03-06 13:45:40,34.0,NL,Mobile Safari,en,0
1789,2022-02-18 13:42:37,,IT,Safari,en,0
1790,2021-07-19 07:11:30,24.0,IT,Mobile Safari,en,0
1791,2021-01-24 23:31:45,,FR,Chrome,en,0
1792,2022-01-07 09:59:22,,NL,Mobile Safari,en,0
1793,2021-02-15 20:58:10,,CA,Safari,en,0
1794,2021-11-28 21:12:23,42.0,DE,-unknown-,en,0
1795,2021-05-15 19:29:01,,IT,Chrome,en,0
1796,2021-01-23 22:40:31,,ES,Chrome,en,0
1797,2021-05-07 09:01:16,51.0,DE,-unknown-,en,0
1798,2021-11-11 12:57:24,,other,Firefox,en,0
1799,2021-12-04 06:40:16,23.0,NL,Firefox,en,0
1800,2021-05-28 10:54:16,,GB,-unknown-,en,0
1801,2021-12-08 17:05:40,25.0,NDF,Chrome,en,0
1802,2021-10-04 02:46:45,64.0,ES,Safari,fr,0
1803,2021-01-31 19:11:52,,NL,Firefox,en,0
1804,2021-05-08 21:30:53,,other,Safari,en,0
1805,2021-04-26 16:14:08,25.0,NL,Chrome,en,0
1806,2022-01-17 05:20:21,56.0,GB,IE,en,0
1807,2021-01-23 01:40:48,33.0,DE,Mobile Safari,en,0
1808,2021-07-27 06:04:41,46.0,ES,Mobile Safari,en,0
1809,2021-04-05 21:04:27,30.0,ES,Chrome,en,0
1810,2021-04-25 15:46:45,,DE,-unknown-,en,0
1811,2021-05-16 20:14:44,,DE,Firefox,en,0
1812,2021-10-25 23:49:10,,NL,Safari,en,0
1813,2021-03-19 12:00:25,35.0,other,Chrome,en,0
1814,2021-01-15 18:05:30,20.0,other,Chrome,en,0
1815,2021-05-07 02:03:54,,other,Safari,en,0
1816,2021-03-19 13:02:47,,US,Chrome,en,0
1817,2021-06-25 18:39:00,,PT,-unknown-,en,0
1818,2022-03-27 17:02:07,31.0,PT,-unknown-,en,0
1819,2021-11-16 16:42:59,35.0,NL,Safari,en,0
1820,2021-11-20 17:17:50,32.0,DE,Chrome,en,0
1821,2021-09-07 01:01:35,45.0,ES,Chrome,en,0
1822,2021-04-05 22:56:31,,US,Chrome,en,0
1823,2021-06-30 01:58:38,,GB,Safari,en,0
1824,2021-10-07 21:07:52,,IT,Mobile Safari,en,0
1825,2022-01-13 14:08:43,,NDF,Mobile Safari,en,0
1826,2021-07-26 09:16:55,43.0,NDF,Safari,en,0
1827,2022-03-21 02:49:17,29.0,ES,Chrome,en,0
1828,2021-11-28 21:00:51,38.0,GB,IE,en,0
1829,2021-02-13 10:14:06,38.0,CA,Safari,en,0
1830,2021-11-07 11:29:20,32.0,ES,Chrome,en,0
1831,2021-07-13 13:30:20,,ES,Firefox,en,0
1832,2021-12-20 20:30:29,28.0,ES,Safari,en,0
1833,2021-03-03 22:28:47,40.0,NL,IE,en,0
1834,2021-01-31 19:31:03,48.0,FR,IE,en,0
1835,2021-05-02 15:53:41,25.0,ES,Mobile Safari,en,0
1836,2021-10-15 21:11:02,41.0,FR,IE,en,0
1837,2021-09-15 13:49:12,27.0,IT,Safari,en,0
1838,2022-01-13 06:54:37,39.0,DE,Mobile Safari,en,0
1839,2021-03-10 07:17:54,,ES,Safari,en,0
1840,2021-12-09 21:22:16,31.0,GB,Chrome,en,0
1841,2022-02-14 03:35:56,43.0,IT,Safari,en,0
1842,2021-07-28 18:04:37,,GB,Firefox,en,0
1843,2021-05-12 08:12:56,60.0,IT,IE,en,0
1844,2022-01-01 01:41:58,27.0,FR,Firefox,en,0
1845,2021-10-08 03:51:16,,other,Mobile Safari,en,0
1846,2021-07-30 01:05:37,24.0,DE,-unknown-,en,0
